"recoveries","collection_recovery_fee","last_week_pay","int_rate","initial_list_status","loan_status"
0,0,65,10.15,"w","0"
0,0,31,12.29,"w","0"
0,0,30,7.69,"w","1"
0,0,31,17.57,"f","0"
0,0,70,16.99,"f","0"
0,0,9,9.17,"w","0"
0,0,100,18.55,"f","1"
0,0,61,21,"f","1"
1272.92,12.7292000004,48,17.1,"f","0"
0,0,26,14.64,"f","1"
0,0,44,15.61,"f","0"
0,0,52,25.57,"f","0"
0,0,35,9.99,"w","0"
0,0,83,10.15,"w","1"
0,0,13,16.99,"f","0"
0,0,13,9.17,"w","0"
0,0,35,10.99,"f","1"
0,0,48,16.49,"f","0"
0,0,26,13.99,"w","0"
0,0,4,10.64,"f","0"
0,0,109,13.67,"w","0"
0,0,43,13.99,"w","0"
0,0,35,10.15,"f","1"
0,0,83,15.61,"w","0"
0,0,48,8.67,"w","0"
0,0,104,9.67,"w","0"
0,0,109,9.67,"w","0"
0,0,22,6.03,"w","1"
0,0,61,20.99,"w","0"
1425.46,256.582799992,78,10.99,"f","0"
0,0,139,23.76,"w","0"
0,0,4,9.76,"w","0"
0,0,17,17.57,"f","0"
0,0,35,7.89,"f","0"
852.59,153.4662,48,16.24,"f","0"
0,0,4,15.41,"f","0"
0,0,131,13.68,"f","0"
0,0,26,17.57,"w","0"
0,0,39,12.29,"w","0"
0,0,13,13.33,"w","0"
0,0,9,11.49,"w","0"
0,0,22,13.99,"w","0"
0,0,100,9.71,"f","1"
0,0,4,10.99,"w","0"
0,0,52,15.59,"w","0"
0,0,26,7.89,"w","0"
0,0,22,15.61,"w","0"
0,0,26,9.99,"f","0"
0,0,35,9.99,"f","0"
0,0,78,15.31,"w","1"
0,0,22,21.99,"f","1"
0,0,52,14.31,"f","0"
0,0,91,13.65,"w","0"
0,0,83,16.29,"w","0"
0,0,78,10.99,"w","0"
0,0,65,9.17,"f","0"
0,0,117,12.99,"w","0"
0,0,17,12.69,"w","0"
0,0,39,7.69,"w","1"
0,0,61,13.35,"w","1"
0,0,44,6.68,"f","0"
0,0,22,12.29,"w","0"
0,0,74,11.67,"w","0"
0,0,9,21.99,"f","0"
0,0,22,13.99,"w","0"
0,0,87,14.16,"f","0"
0,0,31,6.68,"w","1"
0,0,4,5.32,"f","0"
0,0,39,7.89,"w","0"
0,0,100,12.85,"w","0"
0,0,17,8.18,"w","0"
0,0,22,9.17,"f","0"
0,0,65,13.98,"w","0"
0,0,9,9.99,"w","0"
0,0,17,5.32,"f","0"
0,0,74,8.39,"w","0"
0,0,39,11.53,"w","0"
0,0,109,7.9,"f","0"
0,0,44,19.52,"w","0"
0,0,126,17.77,"f","0"
0,0,65,10.15,"f","0"
0,0,35,11.67,"w","1"
0,0,52,15.99,"f","0"
0,0,122,13.68,"f","0"
0,0,70,10.99,"f","0"
0,0,78,15.61,"w","0"
0,0,91,10.64,"w","1"
0,0,52,14.99,"f","0"
0,0,35,17.57,"f","0"
0,0,113,23.4,"f","0"
0,0,0,14.48,"w","1"
0,0,65,11.67,"f","0"
0,0,91,16.59,"w","0"
0,0,26,6.24,"f","0"
0,0,61,11.99,"f","1"
0,0,13,13.33,"f","0"
0,0,22,7.89,"w","0"
0,0,74,18.99,"w","0"
0,0,17,18.25,"w","0"
0,0,4,13.67,"f","0"
0,0,156,13.11,"f","1"
0,0,39,11.55,"f","1"
0,0,104,8.9,"f","1"
0,0,122,19.72,"f","0"
419.61,4.1961,4,12.99,"f","0"
0,0,100,13.53,"f","0"
0,0,4,6.89,"w","0"
0,0,91,12.99,"f","0"
0,0,4,12.59,"w","0"
0,0,4,13.67,"w","0"
0,0,65,12.99,"w","0"
0,0,100,10.99,"f","0"
0,0,9,18.49,"f","0"
0,0,82,22.2,"f","1"
0,0,126,7.62,"w","1"
0,0,61,13.98,"f","1"
0,0,122,20.2,"w","0"
0,0,4,8.38,"w","0"
0,0,48,17.77,"f","0"
0,0,100,6.62,"w","1"
0,0,31,13.33,"f","0"
0,0,117,12.99,"f","0"
0,0,17,12.29,"w","0"
0,0,87,15.1,"f","0"
0,0,139,24.83,"f","0"
0,0,22,9.17,"w","0"
0,0,43,12.99,"w","1"
0,0,61,19.52,"w","0"
0,0,17,7.49,"w","1"
0,0,4,7.89,"w","0"
1436.68,258.6024,52,17.57,"f","0"
0,0,113,19.52,"w","0"
0,0,78,13.35,"f","0"
0,0,26,8.18,"w","0"
0,0,126,6.03,"f","0"
0,0,52,14.64,"w","1"
0,0,78,13.35,"f","0"
0,0,78,13.98,"f","0"
0,0,44,12.69,"f","0"
0,0,4,15.41,"w","0"
0,0,43,12.69,"w","0"
0,0,78,16.29,"w","0"
0,0,44,13.65,"w","1"
0,0,48,12.39,"f","0"
0,0,65,10.99,"w","0"
0,0,61,7.69,"w","0"
0,0,22,13.99,"w","0"
0,0,69,23.4,"f","1"
0,0,22,17.86,"f","0"
0,0,91,17.57,"w","0"
0,0,17,16.99,"f","0"
0,0,117,16.2,"f","0"
0,0,26,15.61,"f","0"
0,0,65,18.24,"f","0"
0,0,61,15.99,"w","0"
0,0,113,15.61,"f","0"
0,0,87,12.49,"f","0"
0,0,26,23.99,"w","0"
0,0,91,8.9,"w","0"
0,0,13,6.89,"w","0"
0,0,22,16.99,"f","0"
0,0,13,17.57,"w","0"
0,0,78,10.99,"f","0"
0,0,52,15.99,"f","1"
0,0,91,12.99,"f","0"
0,0,26,15.59,"f","0"
0,0,69,18.55,"f","1"
0,0,44,19.52,"f","0"
0,0,9,13.99,"w","0"
0,0,78,13.35,"f","0"
0,0,17,12.29,"w","0"
0,0,44,12.29,"f","0"
0,0,44,12.69,"w","0"
0,0,122,10.16,"f","1"
0,0,22,8.18,"f","0"
0,0,91,12.49,"f","0"
0,0,35,5.93,"w","0"
0,0,113,18.55,"f","0"
0,0,39,18.84,"w","0"
0,0,22,12.69,"w","0"
0,0,17,14.65,"f","0"
0,0,17,12.69,"w","0"
0,0,152,17.27,"f","0"
0,0,9,7.89,"w","0"
0,0,31,7.89,"f","0"
0,0,52,14.99,"w","1"
0,0,104,19.22,"w","0"
0,0,39,21.67,"w","0"
0,0,9,5.32,"w","0"
0,0,126,9.71,"f","0"
545.95,5.21,9,7.9,"f","0"
0,0,9,16.55,"w","0"
0,0,13,13.33,"w","0"
0,0,87,13.67,"f","1"
0,0,70,12.49,"w","0"
0,0,48,6.39,"w","0"
0,0,78,10.99,"f","0"
0,0,52,6.99,"f","0"
0,0,44,12.29,"w","0"
0,0,30,11.67,"w","1"
0,0,87,20.2,"f","0"
0,0,39,9.17,"w","0"
0,0,65,16.29,"f","0"
0,0,130,14.09,"w","1"
0,0,65,6.03,"f","0"
0,0,0,12.69,"w","1"
0,0,52,12.39,"w","0"
0,0,82,12.99,"f","1"
0,0,96,15.61,"f","0"
0,0,57,14.99,"w","0"
0,0,44,14.65,"w","0"
0,0,13,12.85,"f","1"
0,0,74,14.49,"w","1"
0,0,100,12.85,"w","0"
0,0,35,9.17,"w","0"
0,0,31,18.55,"f","0"
0,0,30,16.78,"f","0"
0,0,70,13.98,"w","0"
0,0,48,8.19,"w","0"
0,0,61,22.45,"f","1"
0,0,17,12.29,"f","0"
0,0,22,12.29,"w","0"
1863.14,18.6314,48,18.55,"f","0"
0,0,113,15.61,"f","0"
1948.62,19.4862,39,17.76,"w","0"
0,0,104,11.14,"f","1"
0,0,113,13.67,"f","0"
0,0,39,10.99,"w","0"
0,0,61,9.99,"w","1"
0,0,131,13.68,"f","0"
0,0,35,15.61,"f","0"
0,0,74,24.99,"w","0"
0,0,78,11.67,"f","0"
0,0,17,7.89,"f","0"
0,0,9,6.24,"w","0"
0,0,135,22.47,"f","0"
0,0,39,18.25,"f","0"
0,0,61,19.52,"w","0"
0,0,48,25.89,"f","0"
0,0,61,14.99,"w","0"
0,0,35,15.61,"f","0"
0,0,30,7.62,"f","1"
0,0,4,13.67,"w","0"
0,0,31,25.57,"f","0"
1240.81,223.3458,104,6.62,"w","0"
0,0,39,24.99,"w","0"
0,0,4,11.99,"w","0"
0,0,104,21.7,"w","0"
0,0,9,7.89,"w","0"
0,0,117,21.7,"f","0"
0,0,74,14.99,"w","0"
0,0,48,8.67,"w","0"
0,0,74,11.67,"w","0"
0,0,35,8.18,"f","0"
0,0,57,14.31,"w","0"
0,0,31,12.29,"w","0"
0,0,9,10.99,"w","0"
0,0,39,15.8,"w","1"
0,0,95,16.24,"w","0"
0,0,31,15.61,"f","0"
0,0,65,6.03,"f","1"
0,0,65,13.98,"w","0"
0,0,48,9.67,"f","1"
0,0,43,11.53,"f","0"
0,0,44,16.99,"f","0"
0,0,104,22.4,"f","0"
0,0,4,11.49,"w","0"
0,0,26,9.17,"w","0"
0,0,9,18.2,"w","0"
0,0,87,16.29,"f","1"
0,0,104,9.67,"f","0"
0,0,52,15.59,"w","0"
0,0,13,12.29,"w","0"
0,0,31,22.99,"w","0"
0,0,122,18.25,"f","0"
0,0,18,12.29,"w","0"
0,0,22,11.53,"w","0"
0,0,95,8.9,"w","1"
0,0,35,18.25,"w","0"
0,0,22,12.69,"w","0"
0,0,152,12.12,"f","1"
0,0,22,14.65,"w","1"
0,0,17,16.99,"w","0"
0,0,26,14.65,"f","0"
0,0,83,9.17,"w","0"
0,0,26,9.99,"w","0"
0,0,22,10.99,"f","0"
0,0,13,14.65,"w","1"
0,0,13,8.18,"w","0"
0,0,31,9.99,"w","0"
0,0,31,11.53,"w","0"
0,0,91,8.9,"f","0"
0,0,44,12.29,"w","0"
0,0,87,18.24,"w","0"
0,0,18,13.68,"f","1"
0,0,13,7.89,"w","0"
0,0,13,8.9,"w","1"
0,0,17,8.18,"w","0"
0,0,9,12.59,"w","0"
0,0,70,14.49,"f","0"
0,0,56,14.99,"w","0"
0,0,4,9.99,"w","0"
0,0,74,18.99,"f","0"
0,0,52,12.39,"w","0"
0,0,65,13.11,"f","1"
0,0,91,17.57,"w","0"
0,0,109,7.62,"f","0"
0,0,87,13.98,"f","0"
0,0,22,13.99,"w","0"
0,0,22,9.99,"w","0"
0,0,43,11.99,"f","1"
0,0,13,8.18,"w","0"
0,0,100,7.9,"f","0"
0,0,56,11.44,"f","0"
0,0,39,9.17,"w","0"
0,0,104,9.67,"f","0"
0,0,31,8.18,"f","0"
0,0,52,15.59,"w","0"
0,0,48,25.57,"w","1"
0,0,31,17.57,"f","0"
0,0,17,17.57,"w","0"
0,0,13,7.26,"w","0"
0,0,96,14.16,"w","0"
0,0,52,12.99,"w","0"
0,0,109,14.3,"f","0"
0,0,104,15.88,"w","1"
0,0,48,14.64,"w","1"
0,0,31,10.99,"w","0"
0,0,117,16.2,"f","0"
0,0,56,12.12,"f","1"
0,0,78,10.99,"w","1"
0,0,104,15.1,"f","1"
0,0,22,6.89,"w","0"
0,0,57,6.03,"f","0"
0,0,35,17.57,"f","1"
0,0,144,13.11,"f","0"
0,0,70,20.2,"w","0"
0,0,4,11.22,"w","0"
0,0,65,18.25,"w","1"
0,0,65,18.99,"w","0"
0,0,4,9.99,"w","0"
0,0,39,12.69,"w","0"
0,0,52,8.67,"w","0"
0,0,135,18.75,"f","0"
0,0,17,21.49,"f","1"
0,0,52,18.92,"f","1"
0,0,122,13.05,"f","0"
0,0,22,9.99,"w","0"
0,0,78,15.8,"f","1"
0,0,70,17.57,"f","1"
0,0,91,20.8,"f","0"
0,0,91,13.65,"w","0"
0,0,9,17.57,"w","0"
0,0,65,10.15,"w","0"
0,0,48,14.31,"f","0"
0,0,9,12.59,"f","0"
0,0,39,13.99,"f","0"
0,0,9,7.89,"w","0"
0,0,44,7.89,"w","0"
0,0,100,14.98,"f","0"
0,0,35,9.17,"w","0"
0,0,44,15.61,"f","0"
0,0,96,10.99,"f","0"
0,0,65,23.43,"w","0"
3208.74,32.0874,13,19.72,"f","0"
0,0,74,10.15,"f","0"
0,0,82,15.88,"w","1"
0,0,17,17.57,"w","0"
0,0,9,15.41,"w","0"
0,0,26,14.65,"w","0"
0,0,143,21.98,"f","1"
0,0,61,14.99,"w","1"
0,0,26,17.1,"w","1"
0,0,13,9.99,"f","0"
0,0,65,13.35,"w","0"
0,0,22,12.29,"w","0"
0,0,9,11.49,"f","0"
0,0,17,16.55,"f","0"
0,0,113,15.1,"w","0"
0,0,113,14.3,"w","0"
0,0,39,17.57,"w","0"
0,0,52,10.16,"f","1"
0,0,4,13.18,"w","0"
0,0,95,12.99,"f","0"
0,0,117,17.76,"f","0"
0,0,48,12.85,"w","1"
0,0,30,11.44,"f","1"
0,0,65,7.69,"w","0"
0,0,9,11.14,"f","1"
0,0,91,18.25,"w","0"
0,0,18,12.99,"w","0"
0,0,135,15.8,"w","0"
0,0,61,13.35,"w","0"
0,0,91,8.9,"f","0"
0,0,83,16.99,"w","0"
0,0,74,17.77,"w","0"
0,0,31,18.25,"w","0"
0,0,13,15.61,"w","0"
0,0,35,19.99,"f","1"
0,0,35,8.18,"w","0"
0,0,4,14.48,"w","0"
0,0,35,9.99,"w","0"
0,0,74,23.28,"f","1"
0,0,122,7.62,"f","0"
0,0,74,14.49,"w","0"
0,0,130,14.33,"f","0"
0,0,4,9.67,"f","1"
0,0,44,13.99,"w","0"
0,0,48,10.15,"f","0"
0,0,26,20.99,"w","0"
0,0,100,16.24,"w","0"
0,0,9,6.24,"w","0"
0,0,78,10.99,"f","1"
0,0,35,16.55,"w","0"
0,0,31,12.29,"w","0"
0,0,31,9.99,"f","0"
0,0,39,12.29,"w","0"
0,0,44,12.29,"f","0"
0,0,65,14.49,"f","0"
0,0,83,17.27,"f","1"
0,0,31,9.99,"w","0"
0,0,52,21.99,"f","0"
0,0,39,6.92,"w","0"
0,0,13,13.33,"w","1"
0,0,78,15.61,"f","0"
0,0,52,12.99,"f","0"
0,0,91,15.31,"w","0"
0,0,44,23.99,"f","0"
0,0,22,9.17,"w","0"
0,0,91,12.12,"f","1"
0,0,126,10.64,"f","0"
0,0,52,12.99,"f","0"
0,0,9,14.65,"w","1"
0,0,74,10.15,"w","0"
0,0,104,13.98,"f","0"
0,0,22,14.65,"w","0"
0,0,31,5.32,"w","0"
0,0,39,12.29,"f","0"
0,0,9,6.24,"f","1"
0,0,39,6.03,"f","1"
0,0,70,7.69,"w","0"
0,0,31,7.26,"f","0"
0,0,91,14.64,"w","0"
0,0,148,17.27,"f","0"
0,0,26,15.61,"w","0"
0,0,52,15.99,"f","0"
0,0,17,11.53,"w","0"
0,0,74,8.39,"w","0"
0,0,70,16.29,"f","0"
0,0,74,19.99,"w","1"
0,0,13,15.61,"f","0"
0,0,9,9.17,"w","0"
0,0,26,7.26,"w","0"
0,0,148,16.29,"w","1"
0,0,91,19.99,"f","0"
0,0,26,5.32,"f","0"
0,0,31,11.53,"w","0"
0,0,44,10.99,"w","0"
0,0,48,12.39,"w","0"
0,0,152,10.16,"f","0"
997.08,9.7818,69,8.9,"f","0"
0,0,83,7.12,"f","0"
0,0,26,18.25,"f","1"
0,0,39,6.68,"f","0"
0,0,96,12.49,"w","0"
0,0,83,12.99,"f","0"
0,0,26,9.99,"w","0"
0,0,13,7.89,"w","0"
0,0,22,12.29,"f","0"
0,0,57,8.19,"w","0"
0,0,31,16.99,"w","1"
0,0,48,12.35,"f","1"
0,0,87,14.64,"f","0"
0,0,39,15.61,"w","0"
0,0,9,6.89,"w","1"
0,0,100,13.05,"f","1"
0,0,9,18.25,"f","1"
0,0,13,21.49,"w","1"
0,0,31,13.33,"w","0"
0,0,78,12.99,"f","0"
0,0,96,12.99,"f","0"
0,0,122,8.9,"w","0"
0,0,144,15.8,"f","0"
0,0,48,12.39,"w","0"
0,0,26,13.99,"w","0"
0,0,100,6.03,"f","1"
0,0,78,8.9,"f","1"
0,0,9,9.17,"w","0"
0,0,9,9.99,"w","0"
0,0,35,12.29,"f","0"
0,0,35,15.61,"w","0"
0,0,156,7.9,"f","1"
0,0,100,19.22,"w","0"
0,0,87,14.49,"w","0"
0,0,22,9.99,"w","0"
0,0,91,12.85,"f","0"
0,0,170,14.09,"w","0"
1627.2,16.272,17,17.57,"f","0"
0,0,13,18.55,"w","0"
0,0,21,12.69,"w","1"
0,0,117,9.99,"f","0"
0,0,26,9.99,"w","0"
0,0,30,14.09,"w","1"
0,0,135,12.12,"f","0"
0,0,48,13.66,"f","0"
0,0,87,7.9,"w","0"
0,0,31,8.18,"w","1"
0,0,9,12.29,"w","0"
0,0,48,7.89,"f","0"
0,0,4,14.48,"w","0"
0,0,83,12.49,"w","0"
0,0,39,12.29,"f","0"
0,0,70,18.24,"w","0"
0,0,9,5.32,"w","0"
0,0,148,12.12,"f","0"
0,0,22,13.99,"w","0"
0,0,13,12.69,"w","0"
0,0,13,13.99,"f","0"
0,0,9,6.89,"w","0"
0,0,13,6.89,"w","0"
0,0,109,7.9,"f","1"
0,0,48,15.99,"w","0"
0,0,4,13.67,"w","0"
0,0,61,15.61,"f","0"
0,0,156,19.72,"f","0"
0,0,91,9.99,"w","1"
0,0,39,15.61,"f","0"
0,0,87,18.25,"f","0"
0,0,4,5.32,"w","0"
0,0,4,16.99,"f","0"
0,0,9,19.05,"f","1"
0,0,35,14.65,"w","0"
0,0,87,15.31,"f","1"
0,0,13,8.18,"f","0"
0,0,87,10.15,"w","0"
0,0,9,5.32,"w","0"
0,0,91,17.27,"w","1"
0,0,43,13.99,"f","0"
0,0,39,15.31,"f","1"
0,0,26,18.25,"w","0"
0,0,13,8.18,"f","0"
0,0,165,23.28,"f","0"
0,0,43,8.67,"f","0"
0,0,65,19.52,"w","0"
0,0,9,10.99,"w","0"
0,0,122,10.64,"f","0"
0,0,70,6.03,"f","1"
0,0,44,7.89,"w","0"
0,0,22,13.99,"w","0"
3549.3,35.4930000001,22,18.55,"f","0"
0,0,39,9.17,"w","0"
0,0,39,25.89,"f","0"
0,0,96,15.31,"f","0"
0,0,9,10.99,"w","0"
0,0,26,14.65,"w","0"
0,0,109,7.9,"f","0"
2061.72,371.109600005,117,21.98,"f","0"
0,0,22,5.32,"f","0"
0,0,135,19.72,"f","0"
0,0,35,6.68,"w","0"
0,0,9,27.31,"w","0"
0,0,78,13.35,"w","0"
0,0,104,23.4,"f","0"
0,0,22,14.49,"f","0"
0,0,22,19.99,"w","0"
0,0,156,6.03,"f","1"
0,0,131,11.14,"f","1"
0,0,31,10.99,"f","0"
0,0,35,11.53,"w","0"
0,0,78,13.35,"w","0"
0,0,78,14.98,"f","1"
0,0,26,12.29,"f","0"
0,0,26,20.99,"w","0"
0,0,57,18.54,"w","0"
0,0,4,9.99,"w","1"
0,0,61,11.67,"w","0"
0,0,70,12.12,"w","0"
0,0,65,12.99,"w","1"
0,0,109,15.8,"f","1"
0,0,78,8.39,"w","0"
0,0,122,8.9,"w","0"
0,0,78,12.99,"w","0"
0,0,65,18.99,"w","0"
0,0,39,20.49,"f","0"
0,0,13,12.69,"f","0"
0,0,17,13.33,"f","0"
0,0,61,20.99,"f","0"
0,0,22,19.2,"f","1"
0,0,56,13.66,"w","0"
0,0,35,7.89,"w","0"
0,0,13,9.17,"w","0"
0,0,9,13.67,"w","0"
0,0,87,16.59,"w","0"
0,0,104,16.24,"f","0"
0,0,31,9.17,"f","0"
0,0,35,12.99,"w","1"
0,0,39,6.68,"w","0"
0,0,52,19.24,"w","0"
0,0,113,13.67,"f","0"
0,0,82,14.98,"w","1"
0,0,17,7.89,"f","0"
0,0,39,9.99,"w","0"
1732,311.76,52,8.9,"w","0"
0,0,26,19.19,"f","0"
0,0,87,16.59,"f","0"
0,0,104,11.99,"w","1"
0,0,87,13.65,"f","0"
0,0,4,18.49,"w","0"
0,0,18,8.18,"f","0"
0,0,26,16.55,"w","1"
0,0,57,17.86,"f","0"
0,0,78,13.98,"f","0"
0,0,70,15.61,"w","0"
0,0,83,14.49,"f","0"
0,0,39,18.25,"w","0"
0,0,9,12.59,"w","0"
0,0,9,12.59,"w","0"
0,0,52,16.49,"f","0"
0,0,31,10.99,"w","0"
0,0,52,9.49,"w","0"
0,0,83,6.49,"w","0"
0,0,61,15.99,"f","0"
0,0,78,13.35,"w","0"
0,0,22,11.53,"w","0"
0,0,39,12.49,"w","1"
0,0,21,12.99,"f","0"
0,0,26,7.89,"w","0"
0,0,17,17.57,"f","0"
0,0,39,9.17,"w","0"
0,0,43,15.8,"f","1"
0,0,126,9.71,"f","0"
0,0,35,8.9,"f","1"
0,0,70,18.25,"w","1"
0,0,35,14.65,"w","0"
0,0,130,19.05,"f","1"
0,0,87,16.59,"w","0"
0,0,35,10.99,"w","0"
0,0,52,15.61,"f","1"
0,0,96,23.63,"f","1"
0,0,61,7.49,"w","0"
0,0,65,12.99,"f","0"
0,0,39,12.99,"w","1"
0,0,17,19.19,"w","0"
0,0,52,23.1,"w","1"
0,0,4,11.99,"f","0"
0,0,26,8.18,"f","1"
0,0,52,14.31,"w","0"
0,0,31,24.99,"w","0"
0,0,26,18.55,"w","0"
0,0,39,8.18,"w","0"
0,0,13,12.69,"f","0"
0,0,52,17.86,"w","0"
0,0,31,19.99,"w","0"
0,0,156,8.9,"f","1"
0,0,26,17.57,"w","0"
0,0,26,25.57,"f","1"
0,0,39,9.99,"w","0"
0,0,61,6.03,"w","1"
0,0,57,13.35,"f","1"
0,0,131,9.71,"f","0"
0,0,57,8.19,"f","0"
0,0,65,12.99,"f","0"
0,0,104,17.56,"f","0"
0,0,31,16.55,"w","0"
0,0,78,14.49,"f","0"
0,0,117,9.99,"f","0"
0,0,26,5.32,"f","0"
0,0,74,14.99,"w","0"
0,0,4,24.99,"w","0"
0,0,48,6.03,"w","0"
0,0,52,7.62,"f","1"
0,0,22,19.24,"f","1"
0,0,91,16.59,"w","0"
0,0,78,19.97,"f","0"
0,0,57,8.19,"w","0"
0,0,31,6.24,"w","0"
0,0,39,10.99,"w","0"
1345.13,13.4513,30,19.99,"f","0"
0,0,96,18.75,"f","1"
0,0,48,14.99,"w","0"
0,0,22,12.69,"f","0"
0,0,87,16.99,"f","0"
0,0,22,12.29,"w","0"
0,0,74,18.24,"f","0"
0,0,48,9.17,"w","1"
0,0,48,17.57,"f","0"
0,0,113,15.61,"f","0"
0,0,82,19.22,"f","1"
0,0,26,12.29,"w","0"
0,0,4,23.99,"w","0"
0,0,26,16.49,"f","0"
0,0,56,11.99,"w","0"
0,0,91,15.61,"w","0"
0,0,35,12.29,"w","0"
0,0,65,13.98,"w","0"
0,0,22,15.8,"f","1"
0,0,48,17.86,"f","0"
0,0,126,11.14,"f","1"
0,0,44,18.49,"f","0"
0,0,70,6.03,"w","0"
0,0,39,13.33,"w","1"
0,0,39,17.86,"w","0"
0,0,13,16.99,"w","0"
0,0,57,17.86,"w","0"
0,0,70,13.35,"f","0"
0,0,17,17.14,"f","1"
0,0,139,12.12,"f","1"
0,0,26,5.32,"f","0"
0,0,48,14.65,"w","0"
0,0,4,13.18,"f","0"
0,0,9,8.18,"w","0"
0,0,39,5.93,"w","0"
0,0,13,9.99,"w","0"
0,0,31,12.69,"w","0"
0,0,35,9.17,"f","0"
0,0,44,16.99,"f","0"
0,0,22,11.14,"w","1"
0,0,26,23.99,"f","0"
0,0,74,9.17,"w","0"
0,0,48,8.67,"w","0"
0,0,91,12.99,"w","0"
0,0,22,10.99,"f","0"
0,0,13,13.33,"f","0"
0,0,65,7.12,"f","0"
0,0,39,8.18,"w","0"
0,0,31,11.53,"f","0"
0,0,100,19.97,"w","0"
0,0,9,5.32,"w","0"
0,0,39,13.99,"w","0"
0,0,44,12.49,"f","1"
0,0,22,13.33,"w","0"
0,0,57,19.99,"w","0"
0,0,78,16.29,"w","0"
0,0,13,19.47,"w","1"
0,0,4,9.17,"f","1"
818.16,147.2688,13,24.5,"w","0"
0,0,35,13.33,"w","0"
0,0,87,11.99,"f","1"
0,0,35,10.99,"w","0"
0,0,17,8.18,"w","0"
0,0,4,9.99,"w","1"
0,0,9,17.57,"f","0"
0,0,56,12.39,"w","0"
1697.04,16.9703999999,82,15.31,"f","0"
0,0,13,13.33,"f","0"
0,0,52,6.03,"f","1"
0,0,31,7.26,"w","0"
0,0,39,18.25,"f","0"
0,0,117,21,"f","0"
0,0,44,24.5,"f","0"
0,0,39,24.5,"f","0"
0,0,117,15.61,"w","0"
0,0,13,13.99,"f","0"
0,0,52,15.99,"f","0"
0,0,87,12.49,"f","0"
0,0,9,7.89,"w","0"
0,0,65,12.49,"f","1"
0,0,4,13.98,"f","1"
0,0,13,19.19,"w","0"
0,0,43,7.89,"w","0"
0,0,13,17.57,"w","0"
0,0,100,7.9,"f","0"
0,0,148,7.62,"w","1"
0,0,131,18.25,"f","0"
0,0,9,16.99,"f","0"
0,0,52,8.19,"w","0"
0,0,113,13.67,"f","1"
0,0,61,12.99,"f","0"
0,0,31,7.26,"f","0"
0,0,100,11.99,"f","1"
0,0,83,6.49,"w","0"
0,0,26,7.89,"f","0"
0,0,113,21.7,"f","0"
0,0,13,13.99,"w","0"
0,0,135,19.72,"f","1"
0,0,121,16.29,"w","1"
0,0,91,15.31,"f","0"
0,0,39,8.18,"w","0"
0,0,91,22.45,"w","1"
0,0,52,7.69,"w","1"
0,0,83,14.99,"w","0"
0,0,87,16.29,"f","0"
0,0,9,11.49,"f","0"
0,0,156,12.12,"f","1"
0,0,57,12.39,"w","0"
0,0,35,12.29,"w","0"
0,0,152,19.05,"w","0"
0,0,13,17.57,"f","0"
0,0,22,23.99,"w","0"
1711.66,17.1166,13,20.99,"w","0"
0,0,22,15.61,"w","0"
0,0,61,24.99,"f","0"
0,0,21,8.9,"f","1"
0,0,48,15.61,"w","0"
0,0,9,10.99,"w","0"
0,0,9,7.89,"w","0"
0,0,48,8.67,"f","0"
0,0,109,11.99,"w","0"
0,0,148,13.11,"w","0"
0,0,113,12.99,"f","0"
0,0,9,6.24,"w","0"
0,0,9,6.24,"w","0"
0,0,9,5.32,"f","0"
0,0,113,18.55,"f","0"
0,0,87,12.12,"f","1"
0,0,4,8.18,"w","0"
0,0,78,11.67,"f","0"
0,0,4,10.99,"w","0"
0,0,109,8.9,"w","0"
0,0,22,14.33,"f","1"
0,0,48,13.98,"f","1"
0,0,61,13.35,"w","0"
0,0,74,8.39,"f","0"
0,0,130,17.27,"f","0"
0,0,39,11.67,"f","1"
0,0,52,24.99,"f","0"
0,0,48,17.57,"w","1"
0,0,78,6.49,"w","0"
0,0,65,18.99,"f","0"
0,0,91,26.06,"w","0"
0,0,35,13.33,"f","0"
0,0,43,10.16,"f","1"
0,0,26,13.33,"w","0"
0,0,13,10.99,"w","0"
0,0,26,7.89,"w","0"
0,0,35,21.67,"f","0"
0,0,87,6.03,"w","0"
0,0,83,10.99,"w","0"
0,0,30,10.99,"f","1"
0,0,56,14.31,"w","0"
0,0,87,19.05,"f","0"
0,0,152,12.12,"w","0"
0,0,100,13.53,"f","0"
0,0,78,18.24,"w","1"
0,0,74,8.39,"w","0"
0,0,100,16.24,"f","0"
0,0,148,14.09,"f","0"
0,0,39,19.52,"w","0"
0,0,4,13.18,"w","0"
0,0,70,9.17,"f","0"
0,0,65,13.98,"f","0"
0,0,22,12.29,"w","0"
0,0,96,10.99,"w","0"
0,0,57,15.99,"f","0"
0,0,39,9.99,"w","0"
0,0,48,14.99,"w","0"
0,0,44,11.53,"w","0"
0,0,26,20.49,"f","1"
0,0,74,14.99,"f","0"
0,0,91,12.49,"f","0"
0,0,22,9.17,"w","0"
0,0,96,12.12,"f","1"
0,0,13,10.99,"f","0"
0,0,4,17.86,"w","0"
0,0,52,19.99,"f","0"
0,0,31,7.89,"f","0"
0,0,9,13.18,"f","0"
0,0,17,17.14,"w","0"
0,0,39,13.99,"w","0"
0,0,109,14.3,"f","0"
0,0,87,12.12,"f","0"
0,0,35,14.65,"w","0"
0,0,9,12.59,"w","0"
0,0,22,8.18,"w","0"
0,0,13,13.33,"w","0"
